experiment	p_val	avg_logFC	pct.1	pct.2	p_val_adj	cluster	gene	avg_log2FC
tdT_Expression	1.87507774549977e-215	0.406081975387183	0.407	0.084	2.77886521883066e-211	8	Zhx3	0.585852452085483
tdT_Expression	6.49474314238969e-215	0.622416503442464	0.972	0.876	9.62520933702152e-211	8	Rpl23a	0.897957202883892
tdT_Expression	6.60496380235777e-214	-2.17474627380945	0.358	0.788	9.78855635509421e-210	8	Fn1	-3.13749566441665
tdT_Expression	1.26056253315661e-213	0.570084470844221	0.586	0.185	1.8681536741381e-209	8	Twistnb	0.822458038974767
tdT_Expression	4.22037217530005e-213	0.742133618219686	0.765	0.37	6.25459156379468e-209	8	Smc6	1.07067249068252
tdT_Expression	4.41828907513861e-213	0.77341678051756	1	0.975	6.54790440935541e-209	8	mt-Atp6	1.11580455379299
tdT_Expression	9.05820703393849e-213	1.12449115817972	0.657	0.22	1.34242628242968e-208	8	Tagln	1.62229781742936
tdT_Expression	9.34841956871264e-212	0.891977068522556	0.894	0.651	1.38543578008321e-207	8	Sfr1	1.28685089334417
tdT_Expression	1.43293602067488e-211	0.995642519227781	0.688	0.285	2.12361118264017e-207	8	Pxdc1	1.43640852498811
tdT_Expression	1.75045989693095e-211	0.600679789129853	0.663	0.245	2.59418156725166e-207	8	Pa2g4	0.866597752939868
tdT_Expression	5.56805736131845e-211	0.588354347418567	0.985	0.91	8.25186100947394e-207	8	Rps15	0.848815899306229
tdT_Expression	2.8110923724113e-209	0.47403894749817	0.364	0.069	4.16603889591355e-205	8	Fosl1	0.683893638743833
tdT_Expression	7.19228344800848e-209	0.448685880797802	0.464	0.112	1.06589640699486e-204	8	Slc41a1	0.647316895143886
tdT_Expression	7.5312736914619e-209	0.598630256933498	0.589	0.191	1.11613476107465e-204	8	Nop56	0.863640903004044
tdT_Expression	9.63655723309433e-209	0.736747437805877	0.999	0.971	1.42813778194458e-204	8	H3f3b	1.06290187491019
tdT_Expression	1.93851333557848e-208	0.433772323394438	0.423	0.094	2.8728767633273e-204	8	Ppan	0.625801179836039
tdT_Expression	4.45678565066267e-208	1.00298443143276	0.909	0.73	6.60495633428208e-204	8	Hsp90aa1	1.44700066531688
tdT_Expression	6.15470273854891e-207	0.42430729047928	0.743	0.258	9.12126945852948e-203	8	Cav1	0.61214602378749
tdT_Expression	1.93520506693761e-206	0.827832660027818	0.735	0.311	2.86797390920154e-202	8	Myc	1.19431007330805
tdT_Expression	1.49435263668594e-204	0.428026522653811	0.478	0.122	2.21463060756856e-200	8	Rrp15	0.6175117416016
tdT_Expression	2.82921918185028e-204	0.745152669219359	0.889	0.618	4.19290282750211e-200	8	Qk	1.07502806058794
tdT_Expression	7.12183987998056e-204	1.05250838516507	0.924	0.703	1.05545667021312e-199	8	Pmepa1	1.5184486277717
tdT_Expression	4.46847062907782e-203	0.852180746795823	0.924	0.751	6.62227347229333e-199	8	Eif4a1	1.22943693734339
tdT_Expression	7.41538285311581e-202	0.860628790142486	0.974	0.904	1.09895973883176e-197	8	Ddx5	1.24162488758483
tdT_Expression	4.13877292805325e-200	0.486477389198075	0.493	0.135	6.13366147937492e-196	8	Tshz3	0.701838516900673
tdT_Expression	4.28847669209536e-200	0.746957251583444	0.722	0.337	6.35552245768532e-196	8	Mprip	1.07763152261548
tdT_Expression	9.21253279414257e-200	0.787822338364586	0.895	0.698	1.36529736009193e-195	8	Hnrnpf	1.13658738066014
tdT_Expression	8.4107007569638e-199	1.04183291004114	0.876	0.644	1.24646585218204e-194	8	Srsf5	1.50304717275127
tdT_Expression	8.74110322787427e-199	0.498435828834813	0.563	0.175	1.29543149837097e-194	8	Mrto4	0.719090898461365
tdT_Expression	1.18919299936146e-198	0.643585469402475	0.926	0.746	1.76238402505368e-194	8	Ywhae	0.928497565095147
tdT_Expression	1.25522652066276e-198	0.901563927553528	0.981	0.879	1.8602457036222e-194	8	S100a10	1.30068180732585
tdT_Expression	1.26948706920488e-197	0.764299336881662	0.884	0.623	1.88137983656163e-193	8	Son	1.1026508630739
tdT_Expression	1.02328029217249e-196	0.840753465517472	0.926	0.78	1.51650139299963e-192	8	Eif5a	1.21295085531227
tdT_Expression	1.07363431696835e-196	0.713096853113253	0.869	0.6	1.5911260577471e-192	8	Set	1.02878129366002
tdT_Expression	9.32783176699964e-196	0.859435010268697	0.653	0.265	1.38238466786935e-191	8	Slc39a14	1.239902627281
tdT_Expression	9.05610110451009e-195	0.768619819186564	0.811	0.507	1.3421141836884e-190	8	Hnrnpdl	1.10888400146943
tdT_Expression	1.18193273229936e-192	0.776783796813871	1	0.994	1.75162430926765e-188	8	Eif1	1.12066213150627
tdT_Expression	5.17558939606462e-192	0.965989280116935	0.671	0.289	7.67022348496776e-188	8	Pold4	1.3936279439766
tdT_Expression	1.4827408417836e-191	0.588385536050305	0.702	0.29	2.1974219275233e-187	8	Fubp1	0.84886089499057
tdT_Expression	2.30822710254782e-191	0.706569062200392	0.863	0.603	3.42079256597587e-187	8	Hmgn1	1.01936368208207
tdT_Expression	5.40210059849271e-190	0.520213602507968	0.437	0.108	8.00591308696619e-186	8	Dusp10	0.750509584541227
tdT_Expression	2.91011263813121e-189	0.695477883232862	0.719	0.333	4.31278692971046e-185	8	Smc1a	1.003362493188
tdT_Expression	3.7395538851826e-189	0.70146360664638	0.903	0.628	5.54201885784062e-185	8	Nedd4	1.01199806667282
tdT_Expression	1.87097725275732e-188	0.576946773504241	0.635	0.244	2.77278828858634e-184	8	Fbl	0.832358248991456
tdT_Expression	7.72713018959615e-188	0.845302286119119	0.858	0.565	1.14516069409815e-183	8	Klf9	1.21951341623616
tdT_Expression	1.60809111733398e-185	0.522870211051963	0.586	0.2	2.38319103588896e-181	8	Thoc2l	0.754342260513232
tdT_Expression	6.39761303904049e-185	0.578160941072458	0.634	0.229	9.48126252385801e-181	8	Lama2	0.834109922520931
tdT_Expression	6.56801691004662e-185	0.705327059178361	0.876	0.668	9.73380106068909e-181	8	Csnk1a1	1.01757185048142
tdT_Expression	4.78806273683109e-184	0.649675719738855	0.812	0.495	7.09590897598367e-180	8	Ssb	0.937283939053214
tdT_Expression	2.42288196877882e-183	0.79560046714793	0.857	0.605	3.59071107773021e-179	8	Srsf3	1.14780884848326
tdT_Expression	7.20192455427353e-182	-1.63948281145778	0.15	0.638	1.06732521894334e-177	8	Lum	-2.36527372171283
tdT_Expression	8.20258467709271e-182	0.693263806110943	0.713	0.357	1.21562304914514e-177	8	Cct6a	1.00016825510407
tdT_Expression	8.7826949174453e-181	0.454420000094842	0.447	0.118	1.30159538676539e-176	8	Tmem47	0.655589480617591
tdT_Expression	1.93032685099343e-180	0.628400307656834	0.784	0.437	2.86074439317226e-176	8	Rpl13a	0.906590007549613
tdT_Expression	4.82954606922684e-180	-0.787800297803363	0.43	0.928	7.15738727459418e-176	8	tdTomatoStop	-1.13655558285176
tdT_Expression	5.0283194431138e-180	0.500808555071678	0.507	0.156	7.45196941469465e-176	8	Nectin3	0.722514018836677
tdT_Expression	8.07212564208212e-180	0.495527233362608	0.457	0.126	1.19628902015657e-175	8	Adarb1	0.714894682197663
tdT_Expression	1.11200759723896e-179	0.642713141479993	0.716	0.345	1.64799525910815e-175	8	Ppp4r2	0.927239061927353
tdT_Expression	1.70792692027557e-179	0.463846579713791	1	0.977	2.5311476958484e-175	8	mt-Co3	0.669189160286393
tdT_Expression	1.89206156866066e-179	0.559475084939065	0.976	0.867	2.8040352447551e-175	8	Uqcrh	0.80715193054252
tdT_Expression	2.76343601070332e-179	0.560328868154629	1	0.982	4.09541216786232e-175	8	Ppia	0.808383679353609
tdT_Expression	2.90633981580214e-179	0.681366834268768	0.821	0.449	4.30719560701878e-175	8	Fermt2	0.983004552825764
tdT_Expression	5.23201237658225e-179	0.665986507873174	0.669	0.269	7.75384234209489e-175	8	F2r	0.960815432207587
tdT_Expression	5.64216715422705e-179	-1.93223130361802	0.225	0.684	8.36169172256449e-175	8	Mfap5	-2.78762051958014
tdT_Expression	1.18958573417898e-178	-1.4678129951155	0.12	0.615	1.76296605805326e-174	8	Ly6a	-2.11760652900551
tdT_Expression	2.87472593470379e-178	0.615770865614158	0.588	0.214	4.26034383523102e-174	8	Osmr	0.88836957414545
tdT_Expression	4.91266335800499e-178	-1.65974188025843	0.124	0.619	7.2805670965634e-174	8	Aspn	-2.39450137980456
tdT_Expression	1.43039161253375e-177	0.643458298995139	0.836	0.546	2.11984036977502e-173	8	Prkar1a	0.928314096979135
tdT_Expression	1.81170794667502e-177	0.655722577895655	0.938	0.769	2.68495117697238e-173	8	Hint1	0.946007711328988
tdT_Expression	3.86727915449225e-177	0.889606332716524	0.932	0.715	5.73130770695752e-173	8	Cebpb	1.28343064455355
tdT_Expression	4.76518304916391e-177	0.58741898917839	0.911	0.712	7.06200127886092e-173	8	Snrpg	0.847466462611671
tdT_Expression	4.97149485442629e-177	-1.93541820085946	0.318	0.747	7.36775537425976e-173	8	Dcn	-2.79221824042618
tdT_Expression	7.98191233464869e-177	0.556077024142668	1	0.974	1.18291940799494e-172	8	mt-Co2	0.80224956508292
tdT_Expression	2.60032778584517e-176	0.596238811637806	0.602	0.228	3.85368577862255e-172	8	Chd1	0.860190776735391
tdT_Expression	4.78527546688874e-176	0.661019569014213	0.892	0.668	7.09177824192912e-172	8	Eif3f	0.953649654147365
tdT_Expression	8.08127498904172e-176	0.587647300600157	0.698	0.31	1.19764495337598e-171	8	C1qbp	0.847795846367632
tdT_Expression	8.10055169675447e-176	0.709942604888758	0.871	0.603	1.20050176145901e-171	8	Tomm20	1.0242306753888
tdT_Expression	9.5142230139096e-176	0.902012047262339	0.942	0.809	1.4100078506614e-171	8	Lmna	1.30132830740748
tdT_Expression	1.38723377399235e-175	0.532965954552624	0.572	0.201	2.05588045305666e-171	8	Cebpz	0.768907339595724
tdT_Expression	2.59977337475489e-175	0.473930341390906	0.498	0.144	3.85286414138675e-171	8	Il17ra	0.683736953251474
tdT_Expression	1.47415079187062e-174	0.711413689401227	0.843	0.576	2.18469147355226e-170	8	Mtdh	1.02635300171967
tdT_Expression	1.90443684228751e-174	0.442150047143171	0.461	0.13	2.8223754002701e-170	8	Mak16	0.637887680342274
tdT_Expression	2.82103097703289e-173	0.619753203700239	0.94	0.816	4.18076790796274e-169	8	Eif4g2	0.894114873553382
tdT_Expression	4.51307222029488e-173	0.677405193854438	0.78	0.443	6.68837303047701e-169	8	Smarca5	0.977289113846225
tdT_Expression	5.96835296587552e-173	0.686371322685654	0.843	0.566	8.84509909542753e-169	8	Snu13	0.990224503446992
tdT_Expression	9.56079469755213e-173	0.479184792860957	0.543	0.179	1.41690977417723e-168	8	Zranb1	0.691317524329907
tdT_Expression	1.34142056855577e-171	0.596457284136807	0.999	0.934	1.98798528259966e-167	8	mt-Nd2	0.860505965926271
tdT_Expression	1.53261710118395e-171	0.666025150017761	0.925	0.76	2.27133854395462e-167	8	Pfdn5	0.960871181037952
tdT_Expression	1.72728136880839e-171	0.663233333884326	0.658	0.275	2.55983098857403e-167	8	Frmd6	0.956843441747171
tdT_Expression	2.27086959500522e-171	0.56428061216681	0.662	0.276	3.36542873979774e-167	8	Ubn1	0.814084840842845
tdT_Expression	3.3143426073892e-170	0.676535410209154	0.939	0.751	4.91185574415079e-166	8	Sh3glb1	0.976034281294528
tdT_Expression	4.27648766929409e-169	0.670936500528451	0.821	0.537	6.33775472589384e-165	8	Prrc2c	0.967956762063792
tdT_Expression	5.42962229646696e-169	0.485386486369086	0.561	0.194	8.04670024336404e-165	8	Ebna1bp2	0.700264676799199
tdT_Expression	6.15458905539774e-169	0.733066211569146	0.831	0.553	9.12110098009946e-165	8	Rock2	1.05759098807407
tdT_Expression	4.03086756893313e-168	0.466896425897706	0.466	0.136	5.9737457371589e-164	8	Cdon	0.673589158251402
tdT_Expression	6.58093083840532e-167	0.790402964331399	0.754	0.373	9.75293950251668e-163	8	Pde4b	1.14031043694485
tdT_Expression	1.13133811212849e-166	0.516086675495539	0.538	0.183	1.67664308217442e-162	8	Zfp655	0.744555687406286
tdT_Expression	3.1367041681196e-166	-1.43367310182242	0.138	0.613	4.64859557715324e-162	8	Col6a3	-2.0683530742551
tdT_Expression	8.41947183775528e-166	0.448844559249626	0.503	0.159	1.24776572635533e-161	8	Kremen1	0.647545819759428
tdT_Expression	9.39370651564842e-166	0.672188395479093	0.783	0.466	1.3921473056191e-161	8	Eif1a	0.969762864700797
tdT_Expression	1.11980468763445e-165	0.552227824036633	0.657	0.282	1.65955054707426e-161	8	Cldnd1	0.796696343178554
tdT_Expression	3.45290484294102e-165	0.523817496672078	0.979	0.903	5.11720497723859e-161	8	Cox4i1	0.755708904779679
tdT_Expression	1.83581431682946e-164	0.594258018141601	0.892	0.68	2.72067681754126e-160	8	Eif2s2	0.857333095781391
tdT_Expression	1.08061359952817e-163	0.553460015669678	0.701	0.329	1.60146935450075e-159	8	Srsf10	0.798474019936973
tdT_Expression	1.91476397273183e-163	0.655967783970122	0.728	0.398	2.83768020758857e-159	8	Gspt1	0.946361468916618
tdT_Expression	2.10618554135743e-163	0.666403685026552	0.838	0.577	3.12136697229171e-159	8	Sfpq	0.961417291617938
tdT_Expression	2.22814763386779e-163	0.568165895480441	0.918	0.785	3.30211479339206e-159	8	Hnrnpk	0.819690119811869
tdT_Expression	4.26740337658625e-163	0.849974862951783	0.785	0.451	6.32429180410082e-159	8	Maff	1.22625451966081
tdT_Expression	7.76607734748879e-163	0.544206742323277	0.873	0.495	1.15093266289784e-158	8	Col4a1	0.785124368368129
tdT_Expression	1.03977303684037e-162	0.446918459879165	0.519	0.17	1.54094364059742e-158	8	Timm10	0.644767045749404
tdT_Expression	1.18780588398102e-162	0.617166198036941	0.54	0.183	1.76032832005987e-158	8	Spry1	0.890382613312191
tdT_Expression	1.19836848540558e-162	0.54637260467333	0.482	0.152	1.77598209537107e-158	8	Spsb1	0.788249047239799
tdT_Expression	1.20992695479262e-162	0.685564218475016	0.863	0.651	1.79311174700267e-158	8	Ran	0.989060098204823
tdT_Expression	1.28659514737471e-162	0.701862271516457	0.779	0.462	1.90673400840933e-158	8	Srsf7	1.01257321850386
tdT_Expression	1.38010555652031e-162	0.500243103244455	0.459	0.137	2.04531643476311e-158	8	Adamtsl1	0.721698244289681
tdT_Expression	4.17247917976364e-162	0.653615184040568	0.874	0.625	6.18361414440972e-158	8	Srrm2	0.942967384665055
tdT_Expression	9.8790810712232e-162	0.578645981789848	0.658	0.291	1.46407981475528e-157	8	Prmt1	0.834809688358539
tdT_Expression	5.45046973586099e-161	0.651804619565638	0.934	0.777	8.07759614854598e-157	8	Ube2d3	0.940355292275863
tdT_Expression	6.61651713735242e-161	0.673893313275615	0.857	0.624	9.80567839755628e-157	8	Eif3a	0.972222541150962
tdT_Expression	8.68886930837342e-161	0.628364219766592	0.851	0.604	1.28769043150094e-156	8	Snrpb	0.906537943729325
tdT_Expression	2.60802632839422e-160	0.677020890879221	0.646	0.252	3.86509501868023e-156	8	Hmcn2	0.97673468184968
tdT_Expression	6.16625008135598e-160	0.614028283111378	0.736	0.398	9.13838262056956e-156	8	Cct8	0.885855559010349
tdT_Expression	8.20697748904662e-160	0.438361607143908	0.517	0.172	1.21627406387671e-155	8	Fam133b	0.632422116742632
tdT_Expression	1.27262454175319e-159	0.567222223612246	0.61	0.251	1.88602957087823e-155	8	Ivns1abp	0.818328689087398
tdT_Expression	1.68316378161006e-159	0.572802738377129	0.831	0.45	2.4944487243461e-155	8	Nfia	0.826379670064302
tdT_Expression	1.83021261624367e-159	0.637280562229707	0.764	0.441	2.71237509727312e-155	8	Chic2	0.919401506783728
tdT_Expression	5.50430122053711e-159	0.603893851450583	0.728	0.39	8.157374408836e-155	8	Cct7	0.871234664711093
tdT_Expression	6.62517718965251e-159	0.744006363911415	0.908	0.723	9.81851259506502e-155	8	Pnrc1	1.07337429160483
tdT_Expression	7.98654359723047e-159	0.738616302163834	0.889	0.597	1.18360576110956e-154	8	Cald1	1.06559807625151
tdT_Expression	1.02573000545499e-158	0.581036328021074	0.737	0.389	1.5201318680843e-154	8	Strap	0.838258229012336
tdT_Expression	1.6420568449226e-158	0.666162229532377	0.832	0.596	2.4335282441753e-154	8	Bzw1	0.961068944973895
tdT_Expression	2.83249162584951e-158	0.58723129272035	0.749	0.418	4.19775258950898e-154	8	Snrpd1	0.847195673862464
tdT_Expression	2.85098722681471e-158	0.609787478950813	0.737	0.4	4.2251630701394e-154	8	Syncrip	0.879737371878521
tdT_Expression	3.97770191432194e-158	0.647817950341136	0.783	0.448	5.89495423702512e-154	8	Map4k4	0.93460374435601
tdT_Expression	9.83343206178112e-158	0.57773885387642	0.713	0.354	1.45731463155596e-153	8	Senp6	0.833500979416384
tdT_Expression	2.53536597550883e-157	0.479122072713753	0.614	0.245	3.75741237570408e-153	8	Klhdc2	0.691227038284573
tdT_Expression	7.16447675832321e-157	0.505320651670453	0.564	0.213	1.0617754555835e-152	8	Sf3b3	0.729023598223742
tdT_Expression	2.60110801537195e-156	0.551490219023296	0.704	0.349	3.85484207878122e-152	8	Matr3	0.795632204083677
tdT_Expression	2.85783174470123e-156	0.550564620763423	0.741	0.378	4.23530664564722e-152	8	Bcl7c	0.794296848064304
tdT_Expression	1.04298936622408e-155	0.463806493066741	0.588	0.223	1.54571024074408e-151	8	Puf60	0.669131327479489
tdT_Expression	1.65574277407523e-155	0.510605417475644	0.517	0.178	2.45381079117949e-151	8	Arl13b	0.736647903643151
tdT_Expression	3.69178989596319e-155	0.68423146234451	0.863	0.64	5.47123262581744e-151	8	Hnrnpu	0.987137337544628
tdT_Expression	9.89001846720176e-155	0.423456742864299	0.435	0.125	1.4657007368393e-150	8	Thoc6	0.610918942961318
tdT_Expression	1.21398707333726e-154	0.722876719196648	0.77	0.435	1.79912884268582e-150	8	Rhoj	1.04289065795909
tdT_Expression	1.41637652399903e-154	0.574247517873403	0.71	0.357	2.09907000856656e-150	8	Hnrnpd	0.828464046278755
tdT_Expression	1.76848711589073e-154	0.617982699886167	0.726	0.39	2.62089790575007e-150	8	Coq10b	0.891560576480946
tdT_Expression	4.89350314450862e-154	0.584679996385828	0.806	0.518	7.25217166016178e-150	8	Metap2	0.843514931292811
tdT_Expression	4.97867644537099e-153	0.531881543685679	0.663	0.297	7.37839849203981e-149	8	Ccnl2	0.767342865415696
tdT_Expression	4.21013995802209e-152	0.49064645417209	0.504	0.172	6.23942741778873e-148	8	Timm8a1	0.707853206263829
tdT_Expression	2.2962819304474e-151	0.534793436475161	0.628	0.27	3.40308982092304e-147	8	Atp13a3	0.771543838702682
tdT_Expression	5.83049671537731e-151	0.55967705612009	0.823	0.554	8.64079613218917e-147	8	Gm11808	0.807443313363788
tdT_Expression	6.00817968877128e-151	0.861942909872039	0.851	0.528	8.90412229875904e-147	8	Cebpd	1.24352076160179
tdT_Expression	1.01230939713564e-150	0.57682009650016	0.695	0.348	1.50024252655501e-146	8	Bclaf1	0.832175492705874
tdT_Expression	2.05639032216913e-149	0.610572516653271	0.848	0.533	3.04757045745465e-145	8	Nfib	0.880869941878768
tdT_Expression	1.1475338217849e-148	0.632528369624505	0.704	0.371	1.70064512388523e-144	8	Hspd1	0.912545542078855
tdT_Expression	1.53960400034652e-148	0.596196783796032	0.497	0.164	2.28169312851354e-144	8	Ccnd1	0.860130143376485
tdT_Expression	1.66501068025427e-148	0.459457528014989	0.562	0.216	2.46754582813683e-144	8	Naa15	0.662857097166326
tdT_Expression	5.99898478263686e-148	0.583679865231085	0.853	0.614	8.89049544786782e-144	8	Eif3k	0.842072047035625
tdT_Expression	6.77164991257855e-148	0.548204389265354	0.731	0.385	1.00355851704414e-143	8	Eif3m	0.79089175378669
tdT_Expression	5.05493334179925e-147	0.579520107386476	0.89	0.647	7.49141121254649e-143	8	Cnbp	0.836070785021908
tdT_Expression	6.44044376508193e-147	0.578889548262531	0.8	0.476	9.54473765985142e-143	8	Timm23	0.835161080500805
tdT_Expression	7.95501015396969e-147	0.559048535928399	0.745	0.411	1.17893250481831e-142	8	Snrnp70	0.806536550400137
tdT_Expression	1.03446997492468e-146	0.516557802982394	0.921	0.766	1.53308450283837e-142	8	Pcbp2	0.745235380695197
tdT_Expression	1.42267113225107e-146	0.413961903919525	0.492	0.157	2.10839861799608e-142	8	Cd200	0.597220785901652
tdT_Expression	2.74967799050328e-146	0.409797908642044	0.524	0.186	4.07502278192587e-142	8	Rbm26	0.591213410564545
tdT_Expression	4.4009527371298e-146	0.576558791325519	0.69	0.333	6.52221195642636e-142	8	Mxra7	0.831798509026261
tdT_Expression	5.77078432205752e-146	0.594945482549969	0.781	0.475	8.55230236528925e-142	8	Rbm25	0.858324897274132
tdT_Expression	4.32693920119637e-145	0.737377975500156	0.912	0.694	6.41252389617302e-141	8	Zfand5	1.06381154851482
tdT_Expression	9.22932508672364e-144	-1.90745637064186	0.174	0.598	1.36778597785244e-139	8	Thbs4	-2.75187784663708
tdT_Expression	1.40466006014028e-143	0.586511354173326	0.921	0.754	2.0817062091279e-139	8	mt-Nd4l	0.846157022090927
tdT_Expression	6.69960670800899e-143	0.5761599784444	0.712	0.401	9.92881714126933e-139	8	Cct4	0.831223143660428
tdT_Expression	1.57505205034288e-142	0.407585637150965	0.358	0.092	2.33422713860815e-138	8	Bok	0.588021777455265
tdT_Expression	5.65151968209458e-142	0.581688293420544	0.737	0.406	8.37555216886417e-138	8	Ythdc1	0.839198816260983
tdT_Expression	7.21086959965193e-142	0.522539449955189	0.636	0.296	1.06865087466842e-137	8	Rpl10-ps3	0.753865073119198
tdT_Expression	9.59498972925213e-142	-0.772361417883022	0.49	0.823	1.42197747787517e-137	8	Gpx1	-1.1142819873538
tdT_Expression	1.16667724280678e-141	0.424852524728623	0.515	0.187	1.72901567383965e-137	8	Abce1	0.61293263053514
tdT_Expression	1.46629155870739e-141	0.609024758851695	0.81	0.555	2.17304409000435e-137	8	Luc7l2	0.878636999373937
tdT_Expression	3.33838979304897e-141	0.620330570449198	0.866	0.606	4.94749367329857e-137	8	Top1	0.89494783769888
tdT_Expression	4.20492503949079e-141	0.690900841850351	0.854	0.655	6.23169890852535e-137	8	Eif5	0.996759218283512
tdT_Expression	7.15635606001123e-141	0.786168390677729	0.909	0.637	1.06057196809366e-136	8	Id3	1.13420123853442
tdT_Expression	2.73178777039471e-140	0.677971610906571	0.795	0.493	4.04850947572496e-136	8	Jmjd1c	0.978106280918411
tdT_Expression	2.75670258928657e-140	0.607675084453136	0.634	0.292	4.0854332373227e-136	8	Luzp1	0.876689830812321
tdT_Expression	7.04111776725855e-140	-1.74895409881782	0.125	0.554	1.04349365310772e-135	8	Cilp	-2.52320740510689
tdT_Expression	8.06669619877962e-140	0.604608048339926	0.534	0.201	1.19548437665914e-135	8	Pdgfa	0.872265033021565
tdT_Expression	3.48770044973106e-139	0.594360897399964	0.581	0.237	5.16877206650143e-135	8	Smad7	0.857481519177243
tdT_Expression	6.36744670779792e-139	0.555060221093356	0.619	0.29	9.43655602095652e-135	8	Nhp2	0.800782628366116
tdT_Expression	7.63409792458932e-139	-1.88262439861847	0.264	0.662	1.13137331242414e-134	8	Postn	-2.71605288374343
tdT_Expression	1.50997306942138e-138	-1.01358347335496	0.049	0.492	2.23778008888248e-134	8	Ctsk	-1.46229185053621
tdT_Expression	1.92844294907883e-138	0.406702032427979	0.383	0.104	2.85795245053482e-134	8	Nfatc2	0.586747005303308
tdT_Expression	2.22078573049664e-138	0.548455478304232	0.781	0.492	3.29120445259603e-134	8	Srsf11	0.7912539986979
tdT_Expression	4.34351676804313e-138	0.500086320235206	0.594	0.25	6.43709185023991e-134	8	Csnk1d	0.721472054219742
tdT_Expression	8.54938396448263e-138	0.574697655960717	0.861	0.639	1.26701870353633e-133	8	Psma3	0.829113458265038
tdT_Expression	1.70398914179785e-137	0.515655700411075	0.89	0.688	2.52531190814442e-133	8	Atp5b	0.743933921789183
tdT_Expression	2.0781558339214e-137	0.479848270531509	0.571	0.233	3.07982694587152e-133	8	Srek1	0.692274720274953
tdT_Expression	2.44677266461565e-137	0.815937864917203	0.825	0.532	3.62611708896039e-133	8	Sgk1	1.17714951138958
tdT_Expression	3.12855400516813e-137	0.441013717373	0.471	0.161	4.63651703565917e-133	8	Abhd2	0.636248303018034
tdT_Expression	6.80820607842213e-137	-0.936934032009671	0.208	0.642	1.00897614082216e-132	8	Igf1	-1.35171008162045
tdT_Expression	6.90314270030386e-137	0.427544381672915	0.517	0.187	1.02304574818503e-132	8	Aebp2	0.616816159199452
tdT_Expression	8.92884963004677e-137	0.649964890609909	0.936	0.773	1.32325551517293e-132	8	Anxa2	0.937701124434853
tdT_Expression	1.80788295561501e-136	0.620322410346857	0.82	0.587	2.67928254022144e-132	8	Polr1d	0.894936065159699
tdT_Expression	5.1734288241179e-136	0.445017703001102	0.628	0.253	7.66702151734273e-132	8	Htra3	0.642024833227487
tdT_Expression	5.81272373015846e-136	0.537015436573818	0.806	0.527	8.61445656809484e-132	8	Ptges3	0.774749507225869
tdT_Expression	1.82650036747599e-135	0.674504114089779	0.991	0.953	2.70687354459941e-131	8	Hspa8	0.973103740456527
tdT_Expression	4.35568410239254e-135	0.619098243146517	0.72	0.412	6.45512383974574e-131	8	Eprs	0.893169965210549
tdT_Expression	9.3030677496311e-135	0.441397253884974	0.518	0.191	1.37871464049533e-130	8	Atp2b4	0.636801629241858
tdT_Expression	9.71107760962205e-135	0.681257252718551	0.66	0.319	1.43918170174599e-130	8	Rnd3	0.982846460066693
tdT_Expression	1.13116985636836e-134	0.451829112426825	0.511	0.193	1.6763937271379e-130	8	Tcerg1	0.651851619827442
tdT_Expression	2.16921882408014e-134	0.447044142671698	0.587	0.24	3.21478229728677e-130	8	Ktn1	0.644948367690917
tdT_Expression	2.74063025387751e-134	0.620547808706527	1	0.995	4.06161403624647e-130	8	Ubb	0.89526124625542
tdT_Expression	2.77301704596442e-134	0.541664668586772	0.839	0.564	4.10961126211927e-130	8	Pebp1	0.7814569311949
tdT_Expression	3.76802919170654e-134	-0.795559803064132	0.357	0.725	5.58421926210909e-130	8	Sh3bgrl3	-1.14775018261122
tdT_Expression	6.13216900726834e-134	0.412634381030962	0.518	0.19	9.08787446877168e-130	8	Dnttip2	0.595305575213656
tdT_Expression	6.27733231531999e-134	0.454264526515038	0.956	0.803	9.30300649130422e-130	8	Atp5g2	0.655365179655018
tdT_Expression	1.18784956954049e-133	0.597183271279587	0.923	0.72	1.760393062059e-129	8	Btg1	0.861553343976909
tdT_Expression	1.82810886142926e-133	0.43235888264111	0.515	0.193	2.70925733263817e-129	8	Igf1r	0.623762015870623
tdT_Expression	1.88678588587158e-133	0.620653192149895	0.851	0.637	2.79621668286168e-129	8	Eef1g	0.895413282426559
tdT_Expression	2.3638025973154e-133	0.532089168134447	0.699	0.387	3.50315544922143e-129	8	Tcp1	0.7676424041783
tdT_Expression	2.40612159217468e-133	0.451978826622705	0.603	0.261	3.56587219960288e-129	8	Eif3g	0.652067611755389
tdT_Expression	3.04141190855141e-133	0.475947633708768	0.515	0.193	4.50737244847319e-129	8	Nasp	0.686647290874476
tdT_Expression	6.64217104867445e-132	0.410607601647651	0.534	0.209	9.84369749413554e-128	8	Eif4a3	0.592381550648377
tdT_Expression	9.44445911500219e-132	0.578930161803212	0.816	0.53	1.39966884084332e-127	8	Cox7a2l	0.83521967345454
tdT_Expression	9.77397729256406e-132	-0.766503773052593	0.135	0.561	1.44850343475799e-127	8	Fxyd5	-1.10583119220565
tdT_Expression	1.51499012839451e-131	0.556862245528553	0.698	0.372	2.24521537028066e-127	8	Rbbp6	0.803382400082335
tdT_Expression	4.75523706249057e-131	-1.28703047502214	0.331	0.663	7.04726132661102e-127	8	Mmp2	-1.85679248378742
